0.3189,-1.3183,-1.1123,-0.62194,-0.26781,-1.0891,-2.2404,-1.7351,-0.75863,-3.3917,-1.3016,-1.3887
0.46287,-0.89681,-0.71012,-0.39428,1.4402,1.8151,1.051,2.7419,1.7194,1.9343,-0.87845,-1.028
-1.6422,0.079918,-0.65361,-1.1594,-0.19881,-0.55257,-1.2192,-2.1014,-0.52317,-3.1734,0.035708,0.022949
-0.3616,-1.1215,-1.2844,0.45192,0.29786,0.61746,-0.45525,1.4589,0.55585,-2.2038,-1.0726,-1.1667
0.87058,-0.95349,-0.24677,-0.30557,-2.0136,-1.231,-1.3422,-3.401,-1.6189,-3.9052,-0.98653,-1.0963
-0.52062,-1.1636,0.77406,0.4746,0.78273,0.33035,0.93401,1.534,0.34598,0.093414,-1.5053,-0.84139
0.068637,0.46172,-0.2092,-2.3485,-0.79481,-1.6854,-1.8822,-4.8215,-1.6064,-2.0698,0.34249,0.53249
0.55391,-0.7169,1.5565,0.23129,0.28875,1.5682,2.9911,2.1322,1.7931,3.4068,-0.85366,-0.81321
0.22156,-0.39293,0.76246,0.79323,0.12413,0.23103,0.96039,0.97271,0.37528,0.84753,-0.39788,-0.4165
-0.13763,0.11038,0.24875,-0.25933,0.91338,2.7721,3.1837,3.426,2.8943,4.1057,0.16103,-0.042111
0.1761,3.1271,0.073631,1.0026,-0.23736,-2.7285,-2.5679,-2.0401,-2.5386,0.36526,3.3129,3.0574
-0.39106,-0.45803,-0.81955,-0.53967,0.40018,1.0664,0.02959,0.48094,1.1145,0.074317,-0.52129,-0.7748
-0.43802,0.9631,1.9158,-2.489,-1.767,0.96382,2.4461,-3.3482,0.92885,1.6007,1.0824,1.1573
-2.0001,1.6386,-0.42054,-0.34924,0.48568,-0.61091,-0.87783,-0.51173,-0.56829,-0.69024,1.7491,1.5181
-0.31249,-1.0592,-0.34847,-0.32358,-0.75945,-0.061825,-0.41708,-0.98357,-0.299,-2.418,-0.77894,-0.97878
0.33931,0.22623,0.24492,-0.52913,2.2424,1.6124,2.2942,3.3661,1.8282,4.832,0.023286,0.24055
0.32061,0.33322,0.86721,1.918,0.70032,-1.2368,-0.77459,1.4663,-1.3649,1.0182,0.05499,0.75329
0.76805,1.0189,-0.17766,-0.13365,-0.11793,-0.2174,-0.37044,-0.53876,-0.17276,1.2696,0.85523,1.0124
-1.1817,-0.18079,-1.2121,-2.1592,-0.65816,0.60566,-0.87008,-2.1143,0.46888,-2.7167,-0.40706,-0.347
0.48171,1.7534,0.98065,0.23418,-1.1164,-0.057602,0.86147,-0.94722,-0.065721,2.0408,2.0975,1.6097
0.16606,-1.1246,0.97839,-0.06925,-1.1672,0.44507,1.5878,-0.61914,0.34638,-0.082255,-1.0623,-1.2387
1.3291,-0.009529,0.17737,1.9875,0.046532,0.10934,0.43385,1.9332,0.3038,1.2114,0.11843,0.039273
1.4354,-0.85737,-0.43227,-0.52987,0.43449,-0.55283,-0.684,-0.6244,-0.54708,-0.14813,-0.96183,-1.0236
-0.74081,0.59547,0.11542,1.2896,-1.7498,0.55257,0.63475,0.15135,0.76716,-1.1145,0.63497,0.52316
1.5254,0.95994,-0.48295,0.21169,-1.2242,1.3099,0.8291,0.74759,1.5163,2.1964,0.88286,0.96766
-0.8764,-0.51115,0.80901,0.34372,1.0542,-1.7973,-0.84239,-0.093538,-1.7553,-1.402,-0.26333,0.0033611
1.1599,0.21965,-0.18356,1.3851,2.2481,-1.9769,-1.8775,1.5854,-1.8233,1.7462,-0.014611,-0.06356
-1.2547,-0.27771,-0.074005,0.22196,-0.8946,0.55479,0.65852,0.073915,0.47351,-1.8003,-0.35497,-0.14554
-1.8879,-0.73704,0.25734,0.44207,0.69961,1.3085,1.9779,2.4664,1.239,-0.19773,-0.95871,-0.75254
-0.53327,0.81312,-0.37183,0.15495,-0.44134,0.7405,0.18665,0.29966,0.8717,0.47646,0.95014,0.77435
0.3675,-0.34136,-1.1102,0.2171,-0.55644,-0.51615,-1.5673,-0.8088,-0.54473,-2.3189,-0.3024,-0.35694
-0.010425,2.0958,0.97142,1.2748,0.62722,-0.46042,0.75253,1.1686,-0.22708,3.2932,2.0712,2.2632
-0.59013,1.3229,-0.58926,-1.0512,-0.31276,0.14951,-0.14022,-1.1308,-0.17035,-0.1123,1.1896,1.2627
1.2398,-1.0528,2.7244,-1.1551,0.97761,-0.12298,2.8576,-0.51722,-0.41418,3.7735,-1.0798,-1.2085
-0.1081,0.66029,-0.36947,-0.89871,-1.4399,0.92752,0.43855,-1.3317,0.99275,-0.22865,0.74528,0.62937
-1.464,-1.1768,1.3591,2.8575,1.6208,0.69345,1.8207,5.0742,0.60438,0.92057,-0.90759,-1.185
-0.06754,1.1029,0.12513,-0.089225,0.29457,-1.6903,-1.493,-1.4049,-1.4466,-0.29873,0.93007,1.4114
1.3366,-1.4982,1.4247,-0.0058281,-0.73824,0.026397,1.4448,-0.50901,0.024697,0.68216,-1.3218,-1.2776
0.26755,-0.22263,0.44401,-1.6139,0.91545,0.80671,1.266,0.26822,1.2316,2.2386,-0.10034,-0.49104
-0.21838,0.96552,-0.70294,0.91706,-0.21461,1.8163,0.96027,2.4999,1.7938,1.3954,1.0219,1.1422
-0.97326,-0.52733,-0.86014,-0.4091,-1.0013,-0.95927,-1.4706,-2.3098,-0.9256,-4.2013,-0.95825,-0.96419
-0.80222,-0.20934,-0.58812,-0.35203,-0.89776,-0.67938,-1.2139,-1.8269,-0.52244,-3.2048,-0.096593,-0.16166
0.21426,-0.053708,1.3785,-0.13281,1.8208,0.42066,1.8958,1.9694,0.46747,3.5501,-0.03684,-0.031867
1.7681,1.7087,0.96704,0.17139,-0.26452,0.70255,1.451,0.83527,0.70666,4.9383,1.4637,1.3806
-1.6999,-0.18181,0.21872,-0.091147,-1.2762,0.57594,0.66149,-1.28,1.1482,-1.8999,-0.023926,-0.37912
-1.6525,-0.0996,-0.21819,0.52519,0.31979,2.0773,1.9977,3.0388,2.3037,0.6228,-0.53648,0.078078
-0.4268,-1.2428,-1.9395,-1.2138,-2.0697,-1.8801,-3.8002,-5.2822,-1.9755,-7.8238,-1.2054,-1.3556
-2.0909,0.51207,1.3684,-0.12791,-0.2772,-0.15906,1.5829,-0.53057,0.095917,-0.80561,0.22077,0.3823
-0.72194,1.0701,-1.0828,-0.3325,-1.5334,0.87655,-0.29094,-0.87563,0.75491,-1.3744,1.1042,0.82946
0.50038,0.99736,-0.063631,1.8596,-2.4865,1.0377,0.77603,0.031726,1.2929,-0.13725,1.0568,0.70891
2.221,1.5805,0.39289,0.35009,0.46032,-1.6226,-1.4412,-1.0241,-1.7044,3.2674,1.371,1.6793
-1.4748,0.057989,-0.89714,-0.42285,0.28646,0.4297,-0.56404,0.31342,0.052996,-1.4965,0.12652,0.12603
-0.60965,-0.33893,-0.88988,0.34899,0.17322,-1.0415,-2.0884,-0.3246,-1.1245,-2.3462,-0.2792,-0.54712
-0.72248,0.58616,-0.56426,-0.73514,-0.36565,-0.44515,-1.1009,-1.3717,-0.16495,-1.479,0.50862,0.40892
0.51027,2.948,-0.48925,0.84377,-0.82604,-0.71337,-1.4777,-0.86807,-0.83577,1.5739,3.0864,3.0497
1.6604,0.00058654,0.26003,0.81177,-0.076347,-0.77405,-0.13751,0.090104,-1.0121,1.0176,-0.12773,0.015771
0.51804,0.57805,0.91278,0.89731,1.5831,0.81292,1.7316,3.3894,1.0238,4.1809,0.67404,0.40149
-0.21913,0.091561,-1.0835,-0.56641,0.85135,0.33845,-0.99893,0.66357,0.1476,-0.23398,0.044123,0.075367
0.98075,1.2226,-1.6064,-0.36308,-0.082916,1.3837,-0.45564,1.0556,1.5374,1.8817,1.284,1.0754
0.86509,1.0336,0.61755,0.69387,-0.76204,0.66402,1.3704,0.48476,0.39395,1.9852,0.98312,0.93167
-0.31442,-0.50529,-0.60997,-0.20002,-0.77433,-0.70222,-1.1702,-1.7589,-0.62539,-2.9325,-0.37243,-0.55695
1.2625,0.84151,0.97492,-0.414,1.4694,-0.095135,0.81786,0.7219,0.0644,4.4106,0.85176,0.64349
0.45544,0.19729,0.39003,-1.4519,-0.55537,0.21392,1.0134,-1.9298,-0.0012745,0.60615,0.28369,0.29573
0.51793,0.50135,-1.3882,1.0852,0.61895,1.145,-0.13501,2.6905,1.2185,1.2586,0.6654,0.70308
-1.2444,0.11099,1.3767,0.32027,-0.27691,-1.1053,0.34705,-1.1657,-1.1926,-1.2108,0.17806,-0.12362
-0.19013,-1.4163,-0.030415,-0.21521,-0.65661,0.4884,0.57022,-0.37708,0.46038,-2.0508,-1.0512,-1.2574
0.090447,1.5946,-1.3557,1.1686,-0.9405,-1.4266,-2.5142,-0.82888,-1.2958,-2.1608,1.7194,1.5753
-0.41509,-0.1263,0.25765,0.54723,1.8054,-0.60285,-0.53152,1.6546,-0.54454,0.93111,-0.63738,-0.28184
-0.81514,-1.0811,0.59959,-0.39053,-0.28315,0.22705,0.83224,-0.49221,0.06217,-1.4412,-0.81196,-1.0184
0.69324,-3.0479,1.366,-1.5998,-1.3709,0.72397,2.1946,-2.1319,0.7712,-1.4645,-3.0376,-3.1941
1.6877,-0.93456,0.72066,1.0493,-1.3529,2.3709,3.3567,2.2215,2.3715,2.7148,-1.0965,-1.0559
0.98383,-1.7954,-0.47437,1.2459,-0.47418,-0.44172,-1.127,0.26416,-0.38933,-2.3096,-1.9425,-1.6273
-0.28385,0.45394,-0.37399,0.16031,-0.077965,0.2954,0.13793,0.53637,0.31267,-0.094649,0.18669,0.64657
1.234,0.20176,-2.3187,1.1382,0.043687,-0.50176,-3.3196,0.66646,-0.41423,-1.2333,0.1282,-0.084639
-0.72927,0.15546,-0.15472,0.21959,-0.15688,0.1165,-0.019902,-0.073703,-0.21456,-1.2576,0.0043432,-0.16468
0.74782,-1.2476,-0.53923,0.30395,1.0424,-0.46414,-1.1198,1.0728,-0.57209,-0.3742,-1.2981,-0.94045
-0.34301,0.22627,1.0458,0.12737,0.4898,1.4905,2.3319,1.7092,1.7187,2.6811,0.19022,0.53709
0.024961,1.3725,-0.80606,-0.48769,-0.4596,0.81025,0.090385,-0.26829,0.72706,1.005,1.1278,1.1847
-1.5199,-0.83505,-0.85175,-0.11233,0.82249,-0.0065474,-1.0211,0.84243,-0.16635,-2.2708,-0.95864,-0.49106
-0.15323,0.73834,-0.17515,0.65864,-0.6388,0.2128,0.17322,-0.1087,0.19826,0.071539,0.85484,0.47595
0.68926,-1.0567,-0.94923,-1.7742,0.0081877,1.4408,0.85057,-0.21904,1.4214,0.020414,-0.96717,-1.0677
-1.2788,0.012423,-0.71002,-0.41366,-0.052948,0.4441,0.084716,0.26516,0.37556,-1.5241,0.10441,0.31366
0.52396,0.32306,-0.0081673,1.6214,0.087781,-0.75363,-0.59803,0.87962,-0.84503,-0.21784,0.34119,0.34338
-0.0023286,-1.8851,0.40831,0.44038,-1.543,-0.66386,-0.20034,-2.0113,-0.88738,-3.3789,-1.8531,-1.6822
-1.0805,2.0449,1.3289,1.6971,1.9813,-0.88517,0.41184,2.5727,-1.2948,3.0624,2.1585,1.9218
0.63355,0.72286,-0.3769,-1.7058,-1.0568,0.026809,-0.17631,-2.7332,-0.16934,0.0036842,0.38296,0.9968
-0.61239,-0.36345,0.3185,-1.4069,1.6573,-1.159,-1.0712,-0.79141,-1.3416,-0.34947,-0.29067,-0.36235
-0.72074,1.9851,-2.5071,-0.007059,-0.68588,0.41526,-2.0694,-0.21669,0.3047,-1.8552,2.1323,2.1847
-0.81717,0.79326,-1.587,0.058391,-1.7355,-0.70519,-2.0557,-2.4584,-0.40556,-3.931,1.1654,0.68666
0.87148,0.28078,-0.22567,1.3714,-0.3725,0.57644,0.45795,1.395,0.66887,1.0579,0.07815,-0.090338
1.0041,-0.0077543,0.87612,1.3525,-0.99947,1.9475,2.8685,2.4612,1.9334,2.5844,0.12803,0.17502
1.5848,0.39958,1.1252,-0.64649,-0.97547,0.20512,1.2123,-1.194,0.022982,2.0733,0.58246,0.75576
-0.15448,-2.0769,0.53547,0.61688,-0.89159,-1.7857,-1.416,-2.2507,-2.0026,-4.4695,-2.1012,-2.1443
0.063955,-0.85229,-1.0864,0.92563,0.13896,1.1388,0.41524,2.3029,1.1175,-0.21939,-0.97992,-0.64239
1.031,0.94099,0.86249,0.83542,-0.86302,0.85307,1.6013,0.84552,1.0117,2.7959,0.61824,0.85538
-0.51467,-1.4418,-1.4896,0.061103,3.5703,-0.80556,-2.1667,2.5388,-1.2329,-0.56133,-1.4188,-1.3598
-0.83601,-0.66778,0.87822,1.2692,0.092565,-0.35253,0.5063,1.0204,-0.30985,-1.0079,-0.774,-0.84758
0.49285,0.64885,-0.026155,-0.76146,1.5239,1.1012,0.89251,1.8827,0.79513,3.4542,0.82293,0.54081
0.53408,-0.96661,-1.1523,0.61302,-1.012,-1.4623,-2.1969,-1.6335,-1.6231,-4.0627,-0.86575,-1.282
1.8665,0.1131,1.2728,2.0584,-1.699,1.5209,2.5536,1.5708,1.0861,3.3676,-0.12388,0.27318
-0.50017,0.76152,0.21384,-0.77956,-1.3537,0.40543,0.64309,-1.7914,0.50443,-0.66704,0.83624,0.49147
0.79418,1.8893,2.1909,-0.58175,1.5053,-0.099849,2.2364,0.84269,-0.013295,6.1853,1.8152,1.9515
0.87197,-0.62818,-1.5595,0.33212,1.49,0.49288,-1.3961,2.4156,0.63351,0.77688,-0.79571,-0.70815
1.7508,1.7653,0.59162,0.054566,-2.6807,1.1766,1.9809,-1.3651,1.0868,2.8412,1.5347,1.7132
0.5163,0.38627,0.39861,0.049131,1.0516,-1.0245,-1.023,0.19686,-0.81168,1.5318,0.38465,0.53299
-0.022431,0.047917,0.87753,-0.27017,1.3334,-0.49549,0.30953,0.73446,-0.79135,1.3924,-0.027707,0.42015
1.6835,-1.418,-0.39738,0.39509,0.6486,-1.6391,-2.2206,-0.58917,-1.8161,-1.0038,-1.4963,-1.1033
0.32914,-0.59053,0.41427,-0.96697,-0.05901,-0.17696,0.42222,-1.2602,-0.24907,-0.085292,-0.43151,-0.5718
-0.6572,0.078999,-1.5551,-0.12631,1.0785,0.082946,-1.7076,1.282,0.062102,-0.91529,-0.26046,0.37294
0.95873,-0.0086074,0.12928,-0.014238,-0.338,-0.69896,-1.0063,-0.74816,-0.69249,0.044193,-0.28047,-0.087523
-1.7529,-1.4197,-1.2584,-1.1162,0.13704,1.2709,-0.079033,0.30111,1.3538,-3.2687,-1.6126,-1.6254
-0.36509,-0.27098,-0.55253,-0.77062,0.57928,-0.46168,-0.68759,-0.48795,-0.34565,-0.92972,-0.17126,-0.57613
-1.1865,0.93296,-0.55015,0.97857,1.3064,0.79733,-0.014564,3.3518,0.77916,1.2197,0.95937,0.73643
-0.19268,-0.59015,-0.81635,2.5055,0.018542,1.4839,0.2673,3.7769,1.4848,-0.17581,-0.78016,-0.59691
0.40022,-0.45485,-0.77643,-0.20257,1.7543,-1.5137,-2.1684,0.22886,-1.1616,-0.44465,-0.59975,-0.60864
-0.72165,0.26848,0.867,0.79862,1.5103,1.3833,2.3316,3.9082,1.195,3.3531,0.55144,0.30067
-0.35921,1.3969,-0.22853,0.44247,1.6645,0.862,0.47483,3.1028,0.81308,3.0451,1.3978,1.3494
1.9053,-0.854,0.28347,-1.6139,-0.40016,-1.3959,-1.3545,-3.1118,-1.3561,-0.41461,-0.75509,-0.6517
0.45892,-1.3526,0.82387,0.44036,-1.0617,-0.6678,0.26449,-1.188,-0.68825,-2.0389,-1.7662,-1.2706
-0.62256,-1.548,0.16356,-0.28993,0.17775,-0.054686,-0.003907,0.046466,0.2196,-1.9934,-1.6016,-1.7292
-0.63003,-0.26862,0.034433,1.1527,0.80144,0.95843,0.93334,2.8093,0.86078,0.73262,-0.31153,-0.085438
-0.14952,-0.47228,0.29764,-0.78686,-1.216,0.37828,0.82052,-1.7126,0.27983,-1.066,-0.60909,-0.81397
1.3527,2.161,0.093062,1.454,-0.12671,0.33186,0.47908,1.5861,0.14318,3.8638,2.2315,2.1215
-0.040641,-2.6668,-1.5459,1.3121,-1.2473,-0.4894,-2.1725,-0.70672,-0.25108,-5.6869,-2.472,-2.6848
-0.11963,0.6405,1.332,1.2601,0.74921,1.5477,2.5853,3.3829,1.6013,4.1492,0.61459,0.5556
-0.61903,-0.088864,0.42631,-0.40686,-0.95932,-0.99736,-0.49954,-1.9427,-0.98965,-2.0877,-0.21933,-0.22916
0.12249,1.2682,1.8252,1.1256,-1.9916,1.7585,3.3566,0.9869,2.0098,2.9408,1.1483,1.3845
-1.578,0.90318,0.71875,0.15066,-1.7262,-0.3639,0.35764,-2.233,-0.3868,-1.8236,1.0799,0.89663
0.87445,-0.38446,-1.7072,1.2935,-1.0536,1.9108,0.35114,2.1432,1.6617,-0.23456,-0.59919,-0.39952
-0.092273,2.6141,0.87045,-0.29803,0.60209,0.64437,1.7584,1.2458,0.67644,4.7004,2.595,2.3273
-0.35064,1.0268,0.53009,1.4027,-0.0019735,-0.42146,-0.23877,0.78068,-0.45951,0.6526,1.1341,0.90317
-1.0637,0.75093,0.4547,0.11525,1.1127,-0.16699,0.19219,1.088,-0.4466,1.351,0.72079,0.41334
0.78385,-0.23361,-1.4358,1.24,-0.30429,0.71149,-0.84312,1.6053,0.74442,-0.55825,-0.51986,-0.0094745
1.0513,-1.9472,-1.0574,-1.7519,0.88649,-0.22144,-1.1426,-1.2945,-0.27188,-1.374,-1.8862,-1.7036
-0.84465,-0.60072,1.0662,-0.62035,-0.62213,-1.8885,-1.0655,-3.1632,-2.0475,-2.9835,-0.62863,-0.60778
0.33344,-2.2588,-0.078539,-0.48884,-0.52437,-0.43417,-0.67139,-0.95116,-0.47311,-3.0006,-2.3521,-2.5062
-0.31311,1.1915,-0.52168,-0.046351,-0.42388,0.42935,0.13312,0.24577,0.46322,0.040053,1.5117,1.1146
-0.85304,-0.3765,-0.54544,-0.90923,0.26077,-0.084846,-0.5395,-0.66931,0.14603,-1.4264,-0.68386,-0.60012
0.3464,-1.0598,-1.9102,-0.59776,0.95922,0.26989,-1.7386,0.34935,0.37888,-1.6786,-1.2647,-1.0964
0.58213,-0.51553,1.2909,1.9776,-0.3701,-1.3127,0.051641,0.22942,-1.1174,-0.42139,-0.87821,-0.50932
0.25733,-1.2887,0.98434,0.24262,0.89393,0.20823,1.1322,1.3948,0.13927,1.2921,-1.0971,-1.5648
-2.7486,-2.0743,-0.45739,0.1529,0.49331,-0.8856,-1.4344,-0.17059,-0.97938,-5.3044,-2.1422,-1.8645
0.2527,-1.8722,2.5124,-0.92837,2.1578,-0.63922,1.9561,0.5492,-0.60484,2.3935,-1.8667,-1.711
-0.51197,-0.90951,-0.54541,0.34013,0.01767,0.28254,-0.14014,0.79343,0.69229,-1.6681,-0.91153,-1.0063

